Time,Susceptible,Infected
96.600000,34285714.834753,205714285.165248
96.640000,34285714.828203,205714285.171797
96.680000,34285714.821732,205714285.178268
96.720000,34285714.815339,205714285.184662
96.760000,34285714.809021,205714285.190980
96.800000,34285714.802779,205714285.197222
96.840000,34285714.796611,205714285.203389
96.880000,34285714.790517,205714285.209484
96.920000,34285714.784496,205714285.215505
96.960000,34285714.778546,205714285.221455
97.000000,34285714.772668,205714285.227333
97.040000,34285714.766859,205714285.233142
97.080000,34285714.761120,205714285.238881
97.120000,34285714.755449,205714285.244552
97.160000,34285714.749846,205714285.250155
97.200000,34285714.744310,205714285.255691
97.240000,34285714.738839,205714285.261161
97.280000,34285714.733434,205714285.266566
97.320000,34285714.728094,205714285.271907
97.360000,34285714.722817,205714285.277184
97.400000,34285714.717603,205714285.282398
97.440000,34285714.712451,205714285.287549
97.480000,34285714.707361,205714285.292640
97.520000,34285714.702332,205714285.297669
97.560000,34285714.697362,205714285.302639
97.600000,34285714.692452,205714285.307549
97.640000,34285714.687600,205714285.312401
97.680000,34285714.682806,205714285.317194
97.720000,34285714.678070,205714285.321931
97.760000,34285714.673390,205714285.326611
97.800000,34285714.668765,205714285.331235
97.840000,34285714.664196,205714285.335805
97.880000,34285714.659682,205714285.340319
97.920000,34285714.655221,205714285.344780
97.960000,34285714.650813,205714285.349188
98.000000,34285714.646458,205714285.353543
98.040000,34285714.642155,205714285.357846
98.080000,34285714.637903,205714285.362097
98.120000,34285714.633702,205714285.366298
98.160000,34285714.629551,205714285.370449
98.200000,34285714.625450,205714285.374551
98.240000,34285714.621398,205714285.378603
98.280000,34285714.617393,205714285.382607
98.320000,34285714.613437,205714285.386564
98.360000,34285714.609528,205714285.390473
98.400000,34285714.605665,205714285.394335
98.440000,34285714.601849,205714285.398152
98.480000,34285714.598078,205714285.401923
98.520000,34285714.594352,205714285.405649
98.560000,34285714.590670,205714285.409330
98.600000,34285714.587033,205714285.412968
98.640000,34285714.583439,205714285.416562
98.680000,34285714.579887,205714285.420113
98.720000,34285714.576378,205714285.423622
98.760000,34285714.572911,205714285.427090
98.800000,34285714.569485,205714285.430515
98.840000,34285714.566101,205714285.433900
98.880000,34285714.562756,205714285.437245
98.920000,34285714.559451,205714285.440549
98.960000,34285714.556186,205714285.443815
99.000000,34285714.552960,205714285.447041
99.040000,34285714.549772,205714285.450229
99.080000,34285714.546622,205714285.453378
99.120000,34285714.543510,205714285.456491
99.160000,34285714.540435,205714285.459566
99.200000,34285714.537397,205714285.462604
99.240000,34285714.534395,205714285.465606
99.280000,34285714.531428,205714285.468573
99.320000,34285714.528497,205714285.471503
99.360000,34285714.525601,205714285.474399
99.400000,34285714.522740,205714285.477261
99.440000,34285714.519913,205714285.480088
99.480000,34285714.517119,205714285.482882
99.520000,34285714.514359,205714285.485642
99.560000,34285714.511631,205714285.488369
99.600000,34285714.508937,205714285.491064
99.640000,34285714.506274,205714285.493727
99.680000,34285714.503643,205714285.496358
99.720000,34285714.501044,205714285.498957
99.760000,34285714.498475,205714285.501526
99.800000,34285714.495937,205714285.504064
99.840000,34285714.493430,205714285.506571
99.880000,34285714.490952,205714285.509049
99.920000,34285714.488504,205714285.511497
99.960000,34285714.486085,205714285.513916
100.000000,34285714.483695,205714285.516306
100.040000,34285714.481333,205714285.518668
100.080000,34285714.479000,205714285.521001
100.120000,34285714.476694,205714285.523307
100.160000,34285714.474416,205714285.525585
100.200000,34285714.472165,205714285.527836
100.240000,34285714.469941,205714285.530060
100.280000,34285714.467744,205714285.532257
100.320000,34285714.465572,205714285.534428
100.360000,34285714.463427,205714285.536574
100.400000,34285714.461307,205714285.538694
100.440000,34285714.459213,205714285.540788
100.480000,34285714.457143,205714285.542858
100.520000,34285714.455098,205714285.544903
100.560000,34285714.453078,205714285.546923
100.600000,34285714.451081,205714285.548919
100.640000,34285714.449109,205714285.550892
100.680000,34285714.447160,205714285.552841
100.720000,34285714.445234,205714285.554767
100.760000,34285714.443331,205714285.556670
100.800000,34285714.441451,205714285.558550
100.840000,34285714.439594,205714285.560407
100.880000,34285714.437758,205714285.562243
100.920000,34285714.435944,205714285.564056
100.960000,34285714.434152,205714285.565848
101.000000,34285714.432382,205714285.567619
101.040000,34285714.430632,205714285.569369
101.080000,34285714.428904,205714285.571097
101.120000,34285714.427196,205714285.572805
101.160000,34285714.425508,205714285.574493
101.200000,34285714.423841,205714285.576160
101.240000,34285714.422193,205714285.577808
101.280000,34285714.420565,205714285.579436
101.320000,34285714.418956,205714285.581044
101.360000,34285714.417367,205714285.582634
101.400000,34285714.415797,205714285.584204
101.440000,34285714.414245,205714285.585756
101.480000,34285714.412712,205714285.587289
101.520000,34285714.411197,205714285.588804
101.560000,34285714.409700,205714285.590301
101.600000,34285714.408221,205714285.591780
101.640000,34285714.406760,205714285.593241
101.680000,34285714.405316,205714285.594685
101.720000,34285714.403889,205714285.596111
101.760000,34285714.402480,205714285.597521
101.800000,34285714.401087,205714285.598914
101.840000,34285714.399711,205714285.600290
101.880000,34285714.398351,205714285.601650
101.920000,34285714.397007,205714285.602993
101.960000,34285714.395680,205714285.604321
102.000000,34285714.394368,205714285.605633
102.040000,34285714.393072,205714285.606929
102.080000,34285714.391792,205714285.608209
102.120000,34285714.390526,205714285.609475
102.160000,34285714.389276,205714285.610725
102.200000,34285714.388041,205714285.611960
102.240000,34285714.386820,205714285.613181
102.280000,34285714.385614,205714285.614387
102.320000,34285714.384423,205714285.615578
102.360000,34285714.383245,205714285.616756
102.400000,34285714.382082,205714285.617919
102.440000,34285714.380932,205714285.619069
102.480000,34285714.379796,205714285.620204
102.520000,34285714.378674,205714285.621327
102.560000,34285714.377565,205714285.622436
102.600000,34285714.376470,205714285.623531
102.640000,34285714.375387,205714285.624614
102.680000,34285714.374318,205714285.625683
102.720000,34285714.373261,205714285.626740
102.760000,34285714.372216,205714285.627784
102.800000,34285714.371185,205714285.628816
102.840000,34285714.370165,205714285.629836
102.880000,34285714.369158,205714285.630843
102.920000,34285714.368162,205714285.631839
102.960000,34285714.367179,205714285.632822
103.000000,34285714.366207,205714285.633794
103.040000,34285714.365247,205714285.634754
103.080000,34285714.364298,205714285.635703
103.120000,34285714.363361,205714285.636640
103.160000,34285714.362435,205714285.637566
103.200000,34285714.361520,205714285.638481
103.240000,34285714.360615,205714285.639385
103.280000,34285714.359722,205714285.640279
103.320000,34285714.358839,205714285.641162
103.360000,34285714.357967,205714285.642034
103.400000,34285714.357105,205714285.642896
103.440000,34285714.356253,205714285.643747
103.480000,34285714.355412,205714285.644589
103.520000,34285714.354581,205714285.645420
103.560000,34285714.353759,205714285.646242
103.600000,34285714.352948,205714285.647053
103.640000,34285714.352146,205714285.647855
103.680000,34285714.351353,205714285.648648
103.720000,34285714.350570,205714285.649431
103.760000,34285714.349797,205714285.650204
103.800000,34285714.349032,205714285.650969
103.840000,34285714.348277,205714285.651724
103.880000,34285714.347531,205714285.652470
103.920000,34285714.346793,205714285.653208
103.960000,34285714.346065,205714285.653936
104.000000,34285714.345345,205714285.654656
104.040000,34285714.344634,205714285.655367
104.080000,34285714.343931,205714285.656070
104.120000,34285714.343236,205714285.656765
104.160000,34285714.342550,205714285.657451
104.200000,34285714.341872,205714285.658129
104.240000,34285714.341202,205714285.658798
104.280000,34285714.340540,205714285.659460
104.320000,34285714.339887,205714285.660114
104.360000,34285714.339240,205714285.660761
104.400000,34285714.338602,205714285.661399
104.440000,34285714.337971,205714285.662030
104.480000,34285714.337348,205714285.662653
104.520000,34285714.336732,205714285.663269
104.560000,34285714.336123,205714285.663878
104.600000,34285714.335522,205714285.664479
104.640000,34285714.334928,205714285.665073
104.680000,34285714.334341,205714285.665660
104.720000,34285714.333761,205714285.666240
104.760000,34285714.333188,205714285.666813
104.800000,34285714.332621,205714285.667380
104.840000,34285714.332062,205714285.667939
104.880000,34285714.331509,205714285.668492
104.920000,34285714.330963,205714285.669038
104.960000,34285714.330423,205714285.669578
105.000000,34285714.329890,205714285.670111
105.040000,34285714.329363,205714285.670638
105.080000,34285714.328842,205714285.671159
105.120000,34285714.328328,205714285.671673
105.160000,34285714.327819,205714285.672182
105.200000,34285714.327317,205714285.672684
105.240000,34285714.326821,205714285.673180
105.280000,34285714.326331,205714285.673670
105.320000,34285714.325846,205714285.674155
105.360000,34285714.325367,205714285.674634
105.400000,34285714.324894,205714285.675107
105.440000,34285714.324427,205714285.675574
105.480000,34285714.323965,205714285.676036
105.520000,34285714.323509,205714285.676492
105.560000,34285714.323058,205714285.676943
105.600000,34285714.322613,205714285.677388
105.640000,34285714.322173,205714285.677828
105.680000,34285714.321738,205714285.678263
105.720000,34285714.321308,205714285.678693
105.760000,34285714.320883,205714285.679117
105.800000,34285714.320464,205714285.679537
105.840000,34285714.320049,205714285.679951
105.880000,34285714.319640,205714285.680361
105.920000,34285714.319235,205714285.680766
105.960000,34285714.318835,205714285.681166
106.000000,34285714.318440,205714285.681561
106.040000,34285714.318050,205714285.681951
106.080000,34285714.317664,205714285.682337
106.120000,34285714.317283,205714285.682718
106.160000,34285714.316907,205714285.683094
106.200000,34285714.316534,205714285.683466
106.240000,34285714.316167,205714285.683834
106.280000,34285714.315804,205714285.684197
106.320000,34285714.315445,205714285.684556
106.360000,34285714.315090,205714285.684911
106.400000,34285714.314740,205714285.685261
106.440000,34285714.314393,205714285.685608
106.480000,34285714.314051,205714285.685950
106.520000,34285714.313713,205714285.686288
106.560000,34285714.313379,205714285.686622
106.600000,34285714.313049,205714285.686952
106.640000,34285714.312723,205714285.687278
106.680000,34285714.312401,205714285.687600
106.720000,34285714.312083,205714285.687918
106.760000,34285714.311768,205714285.688233
106.800000,34285714.311457,205714285.688543
106.840000,34285714.311150,205714285.688851
106.880000,34285714.310847,205714285.689154
106.920000,34285714.310547,205714285.689454
106.960000,34285714.310251,205714285.689750
107.000000,34285714.309958,205714285.690043
107.040000,34285714.309669,205714285.690332
107.080000,34285714.309383,205714285.690618
107.120000,34285714.309101,205714285.690900
107.160000,34285714.308822,205714285.691179
107.200000,34285714.308546,205714285.691455
107.240000,34285714.308274,205714285.691727
107.280000,34285714.308005,205714285.691996
107.320000,34285714.307739,205714285.692262
107.360000,34285714.307476,205714285.692525
107.400000,34285714.307217,205714285.692784
107.440000,34285714.306960,205714285.693041
107.480000,34285714.306707,205714285.693294
107.520000,34285714.306456,205714285.693544
107.560000,34285714.306209,205714285.693792
107.600000,34285714.305965,205714285.694036
107.640000,34285714.305723,205714285.694278
107.680000,34285714.305484,205714285.694517
107.720000,34285714.305249,205714285.694752
107.760000,34285714.305016,205714285.694985
107.800000,34285714.304785,205714285.695216
107.840000,34285714.304558,205714285.695443
107.880000,34285714.304333,205714285.695668
107.920000,34285714.304111,205714285.695890
107.960000,34285714.303892,205714285.696109
108.000000,34285714.303675,205714285.696326
108.040000,34285714.303460,205714285.696540
108.080000,34285714.303249,205714285.696752
108.120000,34285714.303040,205714285.696961
108.160000,34285714.302833,205714285.697168
108.200000,34285714.302629,205714285.697372
108.240000,34285714.302427,205714285.697574
108.280000,34285714.302228,205714285.697773
108.320000,34285714.302031,205714285.697970
108.360000,34285714.301836,205714285.698165
108.400000,34285714.301644,205714285.698357
108.440000,34285714.301454,205714285.698547
108.480000,34285714.301266,205714285.698735
108.520000,34285714.301080,205714285.698920
108.560000,34285714.300897,205714285.699104
108.600000,34285714.300716,205714285.699285
108.640000,34285714.300537,205714285.699464
108.680000,34285714.300360,205714285.699641
108.720000,34285714.300186,205714285.699815
108.760000,34285714.300013,205714285.699988
108.800000,34285714.299842,205714285.700158
108.840000,34285714.299674,205714285.700327
108.880000,34285714.299507,205714285.700494
108.920000,34285714.299343,205714285.700658
108.960000,34285714.299180,205714285.700821
109.000000,34285714.299020,205714285.700981
109.040000,34285714.298861,205714285.701140
109.080000,34285714.298704,205714285.701297
109.120000,34285714.298549,205714285.701452
109.160000,34285714.298396,205714285.701605
109.200000,34285714.298245,205714285.701756
109.240000,34285714.298095,205714285.701906
109.280000,34285714.297948,205714285.702053
109.320000,34285714.297802,205714285.702199
109.360000,34285714.297658,205714285.702343
109.400000,34285714.297515,205714285.702486
109.440000,34285714.297374,205714285.702627
109.480000,34285714.297235,205714285.702766
109.520000,34285714.297098,205714285.702903
109.560000,34285714.296962,205714285.703039
109.600000,34285714.296828,205714285.703173
109.640000,34285714.296695,205714285.703306
109.680000,34285714.296564,205714285.703437
109.720000,34285714.296435,205714285.703566
109.760000,34285714.296307,205714285.703694
109.800000,34285714.296181,205714285.703820
109.840000,34285714.296056,205714285.703945
109.880000,34285714.295932,205714285.704068
109.920000,34285714.295811,205714285.704190
109.960000,34285714.295690,205714285.704311
110.000000,34285714.295571,205714285.704430
110.040000,34285714.295454,205714285.704547
110.080000,34285714.295337,205714285.704663
110.120000,34285714.295223,205714285.704778
110.160000,34285714.295109,205714285.704892
110.200000,34285714.294997,205714285.705004
110.240000,34285714.294886,205714285.705114
110.280000,34285714.294777,205714285.705224
110.320000,34285714.294669,205714285.705332
110.360000,34285714.294562,205714285.705439
110.400000,34285714.294457,205714285.705544
110.440000,34285714.294352,205714285.705649
110.480000,34285714.294249,205714285.705752
110.520000,34285714.294147,205714285.705853
110.560000,34285714.294047,205714285.705954
110.600000,34285714.293947,205714285.706053
110.640000,34285714.293849,205714285.706152
110.680000,34285714.293752,205714285.706249
110.720000,34285714.293656,205714285.706344
110.760000,34285714.293562,205714285.706439
110.800000,34285714.293468,205714285.706533
110.840000,34285714.293375,205714285.706625
110.880000,34285714.293284,205714285.706717
110.920000,34285714.293194,205714285.706807
110.960000,34285714.293105,205714285.706896
111.000000,34285714.293016,205714285.706984
111.040000,34285714.292929,205714285.707071
111.080000,34285714.292843,205714285.707158
111.120000,34285714.292758,205714285.707243
111.160000,34285714.292674,205714285.707327
111.200000,34285714.292591,205714285.707410
111.240000,34285714.292509,205714285.707492
111.280000,34285714.292428,205714285.707573
111.320000,34285714.292348,205714285.707653
111.360000,34285714.292269,205714285.707732
111.400000,34285714.292191,205714285.707810
111.440000,34285714.292113,205714285.707887
111.480000,34285714.292037,205714285.707964
111.520000,34285714.291962,205714285.708039
111.560000,34285714.291887,205714285.708114
111.600000,34285714.291814,205714285.708187
111.640000,34285714.291741,205714285.708260
111.680000,34285714.291669,205714285.708332
111.720000,34285714.291598,205714285.708403
111.760000,34285714.291528,205714285.708473
111.800000,34285714.291458,205714285.708542
111.840000,34285714.291390,205714285.708611
111.880000,34285714.291322,205714285.708679
111.920000,34285714.291255,205714285.708746
111.960000,34285714.291189,205714285.708812
112.000000,34285714.291124,205714285.708877
112.040000,34285714.291059,205714285.708941
112.080000,34285714.290996,205714285.709005
112.120000,34285714.290933,205714285.709068
112.160000,34285714.290870,205714285.709130
112.200000,34285714.290809,205714285.709192
112.240000,34285714.290748,205714285.709253
112.280000,34285714.290688,205714285.709313
112.320000,34285714.290629,205714285.709372
112.360000,34285714.290570,205714285.709431
112.400000,34285714.290512,205714285.709489
112.440000,34285714.290455,205714285.709546
112.480000,34285714.290398,205714285.709602
112.520000,34285714.290343,205714285.709658
112.560000,34285714.290287,205714285.709714
112.600000,34285714.290233,205714285.709768
112.640000,34285714.290179,205714285.709822
112.680000,34285714.290126,205714285.709875
112.720000,34285714.290073,205714285.709928
112.760000,34285714.290021,205714285.709980
112.800000,34285714.289970,205714285.710031
112.840000,34285714.289919,205714285.710082
112.880000,34285714.289869,205714285.710132
112.920000,34285714.289819,205714285.710182
112.960000,34285714.289770,205714285.710231
113.000000,34285714.289722,205714285.710279
113.040000,34285714.289674,205714285.710327
113.080000,34285714.289627,205714285.710374
113.120000,34285714.289580,205714285.710421
113.160000,34285714.289534,205714285.710467
113.200000,34285714.289488,205714285.710512
113.240000,34285714.289443,205714285.710557
113.280000,34285714.289399,205714285.710602
113.320000,34285714.289355,205714285.710646
113.360000,34285714.289312,205714285.710689
113.400000,34285714.289269,205714285.710732
113.440000,34285714.289226,205714285.710775
113.480000,34285714.289184,205714285.710817
113.520000,34285714.289143,205714285.710858
113.560000,34285714.289102,205714285.710899
113.600000,34285714.289062,205714285.710939
113.640000,34285714.289022,205714285.710979
113.680000,34285714.288982,205714285.711019
113.720000,34285714.288943,205714285.711058
113.760000,34285714.288905,205714285.711096
113.800000,34285714.288867,205714285.711134
113.840000,34285714.288829,205714285.711172
113.880000,34285714.288792,205714285.711209
113.920000,34285714.288755,205714285.711246
113.960000,34285714.288719,205714285.711282
114.000000,34285714.288683,205714285.711318
114.040000,34285714.288648,205714285.711353
114.080000,34285714.288613,205714285.711388
114.120000,34285714.288578,205714285.711423
114.160000,34285714.288544,205714285.711457
114.200000,34285714.288510,205714285.711491
114.240000,34285714.288477,205714285.711524
114.280000,34285714.288444,205714285.711557
114.320000,34285714.288411,205714285.711590
114.360000,34285714.288379,205714285.711622
114.400000,34285714.288347,205714285.711654
114.440000,34285714.288316,205714285.711685
114.480000,34285714.288285,205714285.711716
114.520000,34285714.288254,205714285.711747
114.560000,34285714.288224,205714285.711777
114.600000,34285714.288194,205714285.711807
114.640000,34285714.288165,205714285.711837
114.680000,34285714.288135,205714285.711866
114.720000,34285714.288106,205714285.711895
114.760000,34285714.288078,205714285.711923
114.800000,34285714.288050,205714285.711951
114.840000,34285714.288022,205714285.711979
114.880000,34285714.287994,205714285.712007
114.920000,34285714.287967,205714285.712034
114.960000,34285714.287940,205714285.712061
115.000000,34285714.287914,205714285.712087
115.040000,34285714.287887,205714285.712114
115.080000,34285714.287862,205714285.712140
115.120000,34285714.287836,205714285.712165
115.160000,34285714.287811,205714285.712190
115.200000,34285714.287786,205714285.712215
115.240000,34285714.287761,205714285.712240
115.280000,34285714.287736,205714285.712265
115.320000,34285714.287712,205714285.712289
115.360000,34285714.287689,205714285.712313
115.400000,34285714.287665,205714285.712336
115.440000,34285714.287642,205714285.712359
115.480000,34285714.287619,205714285.712382
115.520000,34285714.287596,205714285.712405
115.560000,34285714.287574,205714285.712427
115.600000,34285714.287551,205714285.712450
115.640000,34285714.287529,205714285.712472
115.680000,34285714.287508,205714285.712493
115.720000,34285714.287486,205714285.712515
115.760000,34285714.287465,205714285.712536
115.800000,34285714.287444,205714285.712557
115.840000,34285714.287424,205714285.712577
115.880000,34285714.287403,205714285.712598
115.920000,34285714.287383,205714285.712618
115.960000,34285714.287363,205714285.712638
116.000000,34285714.287344,205714285.712657
116.040000,34285714.287324,205714285.712677
116.080000,34285714.287305,205714285.712696
116.120000,34285714.287286,205714285.712715
116.160000,34285714.287267,205714285.712734
116.200000,34285714.287249,205714285.712752
116.240000,34285714.287230,205714285.712771
116.280000,34285714.287212,205714285.712789
116.320000,34285714.287194,205714285.712807
116.360000,34285714.287177,205714285.712824
116.400000,34285714.287159,205714285.712842
116.440000,34285714.287142,205714285.712859
116.480000,34285714.287125,205714285.712876
116.520000,34285714.287108,205714285.712893
116.560000,34285714.287092,205714285.712909
116.600000,34285714.287075,205714285.712926
116.640000,34285714.287059,205714285.712942
116.680000,34285714.287043,205714285.712958
116.720000,34285714.287027,205714285.712974
116.760000,34285714.287011,205714285.712990
116.800000,34285714.286996,205714285.713005
116.840000,34285714.286981,205714285.713020
116.880000,34285714.286966,205714285.713035
116.920000,34285714.286951,205714285.713050
116.960000,34285714.286936,205714285.713065
117.000000,34285714.286921,205714285.713080
117.040000,34285714.286907,205714285.713094
117.080000,34285714.286893,205714285.713108
117.120000,34285714.286879,205714285.713122
117.160000,34285714.286865,205714285.713136
117.200000,34285714.286851,205714285.713150
117.240000,34285714.286837,205714285.713163
117.280000,34285714.286824,205714285.713177
117.320000,34285714.286811,205714285.713190
117.360000,34285714.286798,205714285.713203
117.400000,34285714.286785,205714285.713216
117.440000,34285714.286772,205714285.713229
117.480000,34285714.286759,205714285.713241
117.520000,34285714.286747,205714285.713254
117.560000,34285714.286735,205714285.713266
117.600000,34285714.286722,205714285.713278
117.640000,34285714.286710,205714285.713290
117.680000,34285714.286699,205714285.713302
117.720000,34285714.286687,205714285.713314
117.760000,34285714.286675,205714285.713326
117.800000,34285714.286664,205714285.713337
117.840000,34285714.286652,205714285.713348
117.880000,34285714.286641,205714285.713360
117.920000,34285714.286630,205714285.713371
117.960000,34285714.286619,205714285.713382
118.000000,34285714.286608,205714285.713392
118.040000,34285714.286598,205714285.713403
118.080000,34285714.286587,205714285.713414
118.120000,34285714.286577,205714285.713424
118.160000,34285714.286567,205714285.713434
118.200000,34285714.286556,205714285.713445
118.240000,34285714.286546,205714285.713455
118.280000,34285714.286536,205714285.713464
118.320000,34285714.286527,205714285.713474
118.360000,34285714.286517,205714285.713484
118.400000,34285714.286507,205714285.713494
118.440000,34285714.286498,205714285.713503
118.480000,34285714.286489,205714285.713512
118.520000,34285714.286479,205714285.713522
118.560000,34285714.286470,205714285.713531
118.600000,34285714.286461,205714285.713540
118.640000,34285714.286452,205714285.713549
118.680000,34285714.286443,205714285.713557
118.720000,34285714.286435,205714285.713566
118.760000,34285714.286426,205714285.713575
118.800000,34285714.286418,205714285.713583
118.840000,34285714.286409,205714285.713592
118.880000,34285714.286401,205714285.713600
118.920000,34285714.286393,205714285.713608
118.960000,34285714.286385,205714285.713616
119.000000,34285714.286377,205714285.713624
119.040000,34285714.286369,205714285.713632
119.080000,34285714.286361,205714285.713640
119.120000,34285714.286353,205714285.713648
119.160000,34285714.286346,205714285.713655
119.200000,34285714.286338,205714285.713663
119.240000,34285714.286331,205714285.713670
119.280000,34285714.286323,205714285.713678
119.320000,34285714.286316,205714285.713685
119.360000,34285714.286309,205714285.713692
119.400000,34285714.286302,205714285.713699
119.440000,34285714.286295,205714285.713706
119.480000,34285714.286288,205714285.713713
119.520000,34285714.286281,205714285.713720
119.560000,34285714.286274,205714285.713727
119.600000,34285714.286268,205714285.713733
119.640000,34285714.286261,205714285.713740
119.680000,34285714.286254,205714285.713746
119.720000,34285714.286248,205714285.713753
119.760000,34285714.286242,205714285.713759
119.800000,34285714.286235,205714285.713766
119.840000,34285714.286229,205714285.713772
119.880000,34285714.286223,205714285.713778
119.920000,34285714.286217,205714285.713784
119.960000,34285714.286211,205714285.713790
120.000000,34285714.286205,205714285.713796
120.040000,34285714.286199,205714285.713802
120.080000,34285714.286193,205714285.713808
120.120000,34285714.286188,205714285.713813
120.160000,34285714.286182,205714285.713819
120.200000,34285714.286176,205714285.713824
120.240000,34285714.286171,205714285.713830
120.280000,34285714.286166,205714285.713835
120.320000,34285714.286160,205714285.713841
120.360000,34285714.286155,205714285.713846
120.400000,34285714.286150,205714285.713851
120.440000,34285714.286144,205714285.713857
120.480000,34285714.286139,205714285.713862
120.520000,34285714.286134,205714285.713867
120.560000,34285714.286129,205714285.713872
120.600000,34285714.286124,205714285.713877
120.640000,34285714.286119,205714285.713882
120.680000,34285714.286114,205714285.713886
120.720000,34285714.286110,205714285.713891
120.760000,34285714.286105,205714285.713896
120.800000,34285714.286100,205714285.713901
120.840000,34285714.286096,205714285.713905
120.880000,34285714.286091,205714285.713910
120.920000,34285714.286087,205714285.713914
120.960000,34285714.286082,205714285.713919
121.000000,34285714.286078,205714285.713923
121.040000,34285714.286074,205714285.713927
121.080000,34285714.286069,205714285.713932
121.120000,34285714.286065,205714285.713936
121.160000,34285714.286061,205714285.713940
121.200000,34285714.286057,205714285.713944
121.240000,34285714.286053,205714285.713948
121.280000,34285714.286049,205714285.713952
121.320000,34285714.286045,205714285.713956
121.360000,34285714.286041,205714285.713960
121.400000,34285714.286037,205714285.713964
121.440000,34285714.286033,205714285.713968
121.480000,34285714.286029,205714285.713972
121.520000,34285714.286025,205714285.713976
121.560000,34285714.286022,205714285.713979
121.600000,34285714.286018,205714285.713983
121.640000,34285714.286014,205714285.713987
121.680000,34285714.286011,205714285.713990
121.720000,34285714.286007,205714285.713994
121.760000,34285714.286004,205714285.713997
121.800000,34285714.286000,205714285.714001
121.840000,34285714.285997,205714285.714004
121.880000,34285714.285994,205714285.714007
121.920000,34285714.285990,205714285.714011
121.960000,34285714.285987,205714285.714014
122.000000,34285714.285984,205714285.714017
122.040000,34285714.285980,205714285.714021
122.080000,34285714.285977,205714285.714024
122.120000,34285714.285974,205714285.714027
122.160000,34285714.285971,205714285.714030
122.200000,34285714.285968,205714285.714033
122.240000,34285714.285965,205714285.714036
122.280000,34285714.285962,205714285.714039
122.320000,34285714.285959,205714285.714042
122.360000,34285714.285956,205714285.714045
122.400000,34285714.285953,205714285.714048
122.440000,34285714.285950,205714285.714051
122.480000,34285714.285948,205714285.714053
122.520000,34285714.285945,205714285.714056
122.560000,34285714.285942,205714285.714059
122.600000,34285714.285939,205714285.714062
122.640000,34285714.285937,205714285.714064
122.680000,34285714.285934,205714285.714067
122.720000,34285714.285931,205714285.714070
122.760000,34285714.285929,205714285.714072
122.800000,34285714.285926,205714285.714075
122.840000,34285714.285924,205714285.714077
122.880000,34285714.285921,205714285.714080
122.920000,34285714.285919,205714285.714082
122.960000,34285714.285916,205714285.714085
123.000000,34285714.285914,205714285.714087
123.040000,34285714.285911,205714285.714090
123.080000,34285714.285909,205714285.714092
123.120000,34285714.285907,205714285.714094
123.160000,34285714.285904,205714285.714097
123.200000,34285714.285902,205714285.714099
123.240000,34285714.285900,205714285.714101
123.280000,34285714.285898,205714285.714103
123.320000,34285714.285896,205714285.714105
123.360000,34285714.285893,205714285.714108
123.400000,34285714.285891,205714285.714110
123.440000,34285714.285889,205714285.714112
123.480000,34285714.285887,205714285.714114
123.520000,34285714.285885,205714285.714116
123.560000,34285714.285883,205714285.714118
123.600000,34285714.285881,205714285.714120
123.640000,34285714.285879,205714285.714122
123.680000,34285714.285877,205714285.714124
123.720000,34285714.285875,205714285.714126
123.760000,34285714.285873,205714285.714128
123.800000,34285714.285871,205714285.714130
123.840000,34285714.285869,205714285.714132
123.880000,34285714.285868,205714285.714134
123.920000,34285714.285866,205714285.714135
123.960000,34285714.285864,205714285.714137
124.000000,34285714.285862,205714285.714139
124.040000,34285714.285860,205714285.714141
124.080000,34285714.285859,205714285.714142
124.120000,34285714.285857,205714285.714144
124.160000,34285714.285855,205714285.714146
124.200000,34285714.285854,205714285.714148
124.240000,34285714.285852,205714285.714149
124.280000,34285714.285850,205714285.714151
124.320000,34285714.285849,205714285.714152
124.360000,34285714.285847,205714285.714154
124.400000,34285714.285845,205714285.714156
124.440000,34285714.285844,205714285.714157
124.480000,34285714.285842,205714285.714159
124.520000,34285714.285841,205714285.714160
124.560000,34285714.285839,205714285.714162
124.600000,34285714.285838,205714285.714163
124.640000,34285714.285836,205714285.714165
124.680000,34285714.285835,205714285.714166
124.720000,34285714.285833,205714285.714168
124.760000,34285714.285832,205714285.714169
124.800000,34285714.285831,205714285.714170
124.840000,34285714.285829,205714285.714172
124.880000,34285714.285828,205714285.714173
124.920000,34285714.285826,205714285.714175
124.960000,34285714.285825,205714285.714176
125.000000,34285714.285824,205714285.714177
125.040000,34285714.285823,205714285.714179
125.080000,34285714.285821,205714285.714180
125.120000,34285714.285820,205714285.714181
125.160000,34285714.285819,205714285.714182
125.200000,34285714.285817,205714285.714184
125.240000,34285714.285816,205714285.714185
125.280000,34285714.285815,205714285.714186
125.320000,34285714.285814,205714285.714187
125.360000,34285714.285813,205714285.714188
125.400000,34285714.285811,205714285.714190
125.440000,34285714.285810,205714285.714191
125.480000,34285714.285809,205714285.714192
125.520000,34285714.285808,205714285.714193
125.560000,34285714.285807,205714285.714194
125.600000,34285714.285806,205714285.714195
125.640000,34285714.285805,205714285.714196
125.680000,34285714.285804,205714285.714197
125.720000,34285714.285803,205714285.714198
125.760000,34285714.285802,205714285.714200
125.800000,34285714.285800,205714285.714201
125.840000,34285714.285799,205714285.714202
125.880000,34285714.285798,205714285.714203
125.920000,34285714.285797,205714285.714204
125.960000,34285714.285796,205714285.714205
126.000000,34285714.285795,205714285.714206
