Time,Susceptible,Infected,Recovered
35.700000,30520.182618,30311.454091,29168.363291
35.750000,30366.341888,30328.853840,29304.804272
35.800000,30213.190924,30345.487250,29441.321826
35.850000,30060.730948,30361.356541,29577.912511
35.900000,29908.963101,30376.464007,29714.572892
35.950000,29757.888441,30390.812011,29851.299548
36.000000,29607.507950,30404.402985,29988.089065
36.050000,29457.822527,30417.239430,30124.938043
36.100000,29308.832997,30429.323911,30261.843092
36.150000,29160.540106,30440.659060,30398.800834
36.200000,29012.944522,30451.247575,30535.807903
36.250000,28866.046839,30461.092215,30672.860946
36.300000,28719.847577,30470.195801,30809.956622
36.350000,28574.347182,30478.561216,30947.091601
36.400000,28429.546026,30486.191404,31084.262570
36.450000,28285.444410,30493.089364,31221.466226
36.500000,28142.042563,30499.258157,31358.699280
36.550000,27999.340644,30504.700896,31495.958460
36.600000,27857.338744,30509.420752,31633.240504
36.650000,27716.036884,30513.420949,31770.542167
36.700000,27575.435018,30516.704764,31907.860218
36.750000,27435.533032,30519.275527,32045.191440
36.800000,27296.330750,30521.136617,32182.532633
36.850000,27157.827927,30522.291462,32319.880611
36.900000,27020.024257,30522.743540,32457.232202
36.950000,26882.919370,30522.496376,32594.584254
37.000000,26746.512833,30521.553540,32731.933626
37.050000,26610.804154,30519.918648,32869.277197
37.100000,26475.792780,30517.595359,33006.611861
37.150000,26341.478097,30514.587375,33143.934529
37.200000,26207.859435,30510.898439,33281.242126
37.250000,26074.936065,30506.532336,33418.531599
37.300000,25942.707204,30501.492889,33555.799907
